sp,Arctictis_binturong,Arctonyx_collaris,Atherurus_africanus,Atherurus_macrourus,Atilax_paludinosus,Bdeogale_crassicauda,Callosciurus_erythraeus,Canis_adustus,Capricornis_milneedwardsii,Capricornis_sumatraensis,Caracal_aurata,Cephalophus_harveyi,Cephalophus_nigrifrons,Cephalophus_silvicultor,Cephalophus_spadix,Cephalophus_weynsi,Cercocebus_sanjei,Cercopithecus_lhoesti,Cercopithecus_mitis,Civettictis_civetta,Conepatus_semistriatus,Cricetomys_emini,Cricetomys_gambianus,Crocuta_crocuta,Cryptoprocta_ferox,Cuniculus_paca,Cuon_alpinus,Dasyprocta_fuliginosa,Dasyprocta_punctata,Dasypus_kappleri,Dasypus_novemcinctus,Didelphis_marsupialis,Echinosorex_gymnura,Eira_barbara,Eulemur_rufifrons,Eupleres_goudotii,Fossa_fossana,Galidia_elegans,Galidictis_fasciata,Genetta_servalina,Gorilla_beringei,Helarctos_malayanus,Hemicentetes_nigriceps,Hemicentetes_semispinosus,Hemigalus_derbyanus,Herpestes_brachyurus,Herpestes_urva,Hystrix_africaeaustralis,Hystrix_brachyura,Lariscus_insignis,Leopardus_pardalis,Leopardus_wiedii,Leopoldamys_sabanus,Leptailurus_serval,Loxodonta_africana,Macaca_arctoides,Macaca_assamensis,Macaca_fascicularis,Macaca_leonina,Macaca_nemestrina,Manis_javanica,Martes_flavigula,Mazama_americana,Mazama_temama,Mellivora_capensis,Melogale_personata,Metachirus_nudicaudatus,Mungos_mungo,Muntiacus_muntjak,Myrmecophaga_tridactyla,Nandinia_binotata,Nasua_narica,Nasua_nasua,Neofelis_nebulosa,Nesomys_rufus,Odocoileus_virginianus,Paguma_larvata,Pan_troglodytes,Panthera_onca,Panthera_pardus,Papio_anubis,Papio_cynocephalus,Paradoxurus_hermaphroditus,Paraxerus_vexillarius,Pardofelis_marmorata,Pardofelis_temminckii,Pecari_tajacu,Petrodromus_tetradactylus,Phataginus_tricuspis,Philander_opossum,Potamochoerus_larvatus,Presbytis_siamensis,Prionailurus_bengalensis,Prionailurus_planiceps,Prionodon_linsang,Procyon_cancrivorus,Procyon_lotor,Proechimys_semispinosus,Puma_concolor,Puma_yagouaroundi,Rattus_rattus,Rhinosciurus_laticaudatus,Rhizomys_sumatrensis,Rhynchocyon_cirnei,Rhynchocyon_udzungwensis,Rusa_unicolor,Sciurus_granatensis,Sciurus_spadiceus,Setifer_setosus,Sundasciurus_hippurus,Sus_scrofa,Syncerus_caffer,Tamandua_mexicana,Tamandua_tetradactyla,Tapirus_bairdii,Tapirus_indicus,Tapirus_terrestris,Tenrec_ecaudatus,Thryonomys_gregorianus,Thryonomys_swinderianus,Tragelaphus_scriptus,Tragelaphus_spekii,Tragulus_kanchil,Tremarctos_ornatus,Tupaia_glis,Viverra_zibetha
Papio_anubis,6.67E-01,6.68E-01,3.35E-01,3.35E-01,6.68E-01,6.68E-01,5.03E-01,6.68E-01,5.18E-01,5.15E-01,6.67E-01,3.34E-01,6.67E-01,6.71E-01,3.36E-01,5.02E-01,1.68E-03,1.34E-03,1.37E-03,3.34E-01,6.68E-01,3.35E-01,2.53E-03,6.70E-01,6.68E-01,6.68E-01,6.67E-01,3.35E-01,3.35E-01,6.68E-01,6.68E-01,3.35E-01,6.68E-01,3.35E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,5.13E-01,3.36E-01,6.73E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,3.34E-01,3.34E-01,2.67E-03,6.67E-01,6.68E-01,5.03E-01,6.67E-01,6.65E-01,1.37E-03,7.83E-04,1.40E-03,1.92E-03,1.25E-03,5.02E-01,1.70E-03,6.67E-01,5.02E-01,6.68E-01,6.68E-01,3.35E-01,3.35E-01,5.01E-01,6.67E-01,3.35E-01,3.35E-01,1.48E-03,6.67E-01,6.68E-01,6.70E-01,6.68E-01,2.01E-03,6.73E-01,6.70E-01,0.00E+00,2.41E-04,3.35E-01,5.03E-01,6.68E-01,5.01E-01,3.33E-01,6.68E-01,5.02E-01,3.35E-01,3.36E-01,3.35E-01,6.68E-01,3.35E-01,6.68E-01,6.68E-01,3.35E-01,3.35E-01,6.69E-01,6.68E-01,2.66E-03,5.03E-01,5.03E-01,3.35E-01,5.03E-01,6.83E-01,3.35E-01,3.35E-01,6.68E-01,5.03E-01,3.41E-01,7.14E-01,6.68E-01,6.68E-01,6.84E-01,6.90E-01,6.82E-01,3.35E-01,6.68E-01,6.68E-01,6.69E-01,6.71E-01,5.02E-01,3.43E-01,1.78E-03,3.34E-01
Papio_cynocephalus,6.67E-01,6.68E-01,3.35E-01,3.35E-01,6.68E-01,6.68E-01,5.02E-01,6.67E-01,5.18E-01,5.15E-01,6.67E-01,3.34E-01,6.67E-01,6.71E-01,3.37E-01,5.02E-01,1.32E-03,1.10E-03,1.13E-03,3.34E-01,6.68E-01,3.35E-01,2.17E-03,6.70E-01,6.67E-01,6.68E-01,6.67E-01,3.35E-01,3.35E-01,6.67E-01,6.68E-01,3.35E-01,6.68E-01,3.35E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,5.13E-01,3.36E-01,6.74E-01,6.68E-01,6.68E-01,6.68E-01,6.68E-01,3.34E-01,3.34E-01,2.31E-03,6.67E-01,6.68E-01,5.02E-01,6.67E-01,6.65E-01,1.13E-03,5.41E-04,1.15E-03,1.56E-03,1.01E-03,5.02E-01,1.46E-03,6.67E-01,5.02E-01,6.67E-01,6.68E-01,3.35E-01,3.35E-01,5.01E-01,6.67E-01,3.35E-01,3.35E-01,1.24E-03,6.67E-01,6.68E-01,6.70E-01,6.68E-01,2.25E-03,6.74E-01,6.70E-01,2.41E-04,0.00E+00,3.35E-01,5.02E-01,6.68E-01,5.01E-01,3.34E-01,6.68E-01,5.02E-01,3.35E-01,3.36E-01,3.34E-01,6.68E-01,3.35E-01,6.68E-01,6.68E-01,3.34E-01,3.35E-01,6.69E-01,6.68E-01,2.30E-03,5.02E-01,5.02E-01,3.35E-01,5.02E-01,6.83E-01,3.35E-01,3.35E-01,6.68E-01,5.02E-01,3.42E-01,7.14E-01,6.68E-01,6.68E-01,6.84E-01,6.90E-01,6.83E-01,3.35E-01,6.68E-01,6.68E-01,6.69E-01,6.72E-01,5.02E-01,3.44E-01,1.54E-03,3.34E-01
Paradoxurus_hermaphroditus,3.34E-01,3.34E-01,1.07E-04,1.02E-04,6.67E-01,3.33E-01,5.00E-01,3.34E-01,5.20E-01,5.17E-01,6.68E-01,6.68E-01,6.68E-01,6.73E-01,4.47E-03,5.00E-01,6.09E-04,3.34E-01,3.33E-01,7.45E-04,3.34E-01,1.61E-04,2.43E-04,3.38E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,1.78E-04,6.67E-01,3.33E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,3.34E-01,5.15E-01,3.71E-03,6.75E-01,6.67E-01,3.33E-01,3.33E-01,3.33E-01,4.06E-04,4.06E-04,3.81E-04,6.67E-01,6.67E-01,5.00E-01,6.67E-01,1.00E+00,3.33E-01,3.34E-01,3.33E-01,3.67E-04,3.34E-01,5.00E-01,3.34E-01,6.68E-01,5.00E-01,6.67E-01,6.67E-01,2.39E-04,6.67E-01,5.01E-01,6.68E-01,1.02E-04,3.33E-01,3.33E-01,6.68E-01,6.67E-01,6.71E-01,3.33E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,0.00E+00,5.00E-01,3.33E-01,5.01E-01,3.35E-01,6.67E-01,5.00E-01,2.35E-04,3.86E-03,6.67E-01,3.33E-01,2.82E-05,3.34E-01,3.34E-01,3.34E-01,2.40E-04,6.71E-01,6.67E-01,3.71E-04,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.84E-01,6.67E-01,6.67E-01,3.34E-01,5.00E-01,3.43E-01,7.15E-01,6.67E-01,6.67E-01,6.85E-01,3.58E-01,6.84E-01,3.34E-01,3.33E-01,3.33E-01,6.70E-01,6.73E-01,5.00E-01,3.45E-01,3.34E-01,4.91E-04
Paraxerus_vexillarius,5.02E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-05,5.01E-01,2.02E-02,1.77E-02,5.02E-01,1.75E-03,1.68E-03,9.12E-03,5.07E-01,1.68E-04,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.08E-01,5.01E-01,9.30E-04,5.02E-01,3.59E-04,2.54E-04,1.12E-03,4.48E-04,5.00E-01,5.00E-01,5.00E-01,4.76E-05,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,1.57E-02,5.06E-01,5.13E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,2.81E-03,1.81E-04,5.01E-01,5.00E-01,5.00E-01,5.00E-01,1.69E-03,5.03E-01,5.00E-01,5.00E-01,5.00E-01,5.02E-01,6.50E-05,6.96E-03,5.00E-01,5.06E-01,5.13E-01,5.07E-01,5.03E-01,5.02E-01,5.00E-01,0.00E+00,5.00E-01,5.02E-01,5.03E-01,5.00E-01,5.00E-01,5.00E-01,5.06E-01,7.52E-04,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.06E-01,5.01E-01,5.00E-01,5.76E-05,5.39E-05,5.00E-01,5.00E-01,2.68E-02,5.39E-05,3.45E-05,5.00E-01,2.22E-05,5.15E-01,7.35E-02,5.00E-01,5.01E-01,2.85E-02,3.75E-02,2.62E-02,5.00E-01,2.58E-04,4.30E-04,5.40E-03,9.81E-03,1.68E-04,5.18E-01,5.00E-01,5.01E-01
Pardofelis_marmorata,8.92E-04,3.30E-04,3.33E-01,3.33E-01,3.33E-01,7.69E-05,5.00E-01,6.59E-04,5.20E-01,5.17E-01,3.34E-01,6.68E-01,6.68E-01,6.73E-01,3.38E-01,5.00E-01,5.01E-01,6.67E-01,6.67E-01,3.34E-01,1.07E-04,3.33E-01,5.00E-01,5.12E-03,3.34E-01,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,1.90E-04,3.33E-01,3.33E-01,1.19E-04,5.15E-01,3.37E-01,3.42E-01,3.34E-01,3.88E-05,3.88E-05,5.04E-05,3.34E-01,3.34E-01,5.00E-01,3.34E-01,3.33E-01,5.00E-01,3.34E-01,1.00E+00,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.67E-01,5.00E-01,6.67E-01,6.68E-01,5.00E-01,3.34E-01,6.67E-01,3.34E-01,6.67E-01,5.01E-01,6.68E-01,3.33E-01,6.67E-01,6.67E-01,3.35E-01,6.67E-01,6.71E-01,3.33E-01,6.70E-01,3.42E-01,3.38E-01,6.68E-01,6.68E-01,3.33E-01,5.00E-01,0.00E+00,1.27E-03,6.68E-01,6.67E-01,5.00E-01,3.34E-01,3.37E-01,6.67E-01,7.12E-05,3.33E-01,1.49E-04,3.80E-04,6.67E-01,3.34E-01,3.37E-01,3.34E-01,5.00E-01,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.84E-01,6.67E-01,6.67E-01,3.34E-01,5.00E-01,6.76E-01,7.16E-01,6.67E-01,6.67E-01,6.85E-01,3.58E-01,6.84E-01,6.67E-01,3.33E-01,3.33E-01,6.70E-01,6.73E-01,5.00E-01,6.78E-01,6.67E-01,3.34E-01
Pardofelis_temminckii,6.35E-05,7.80E-04,5.01E-01,5.01E-01,1.17E-03,1.39E-03,5.02E-01,2.86E-04,5.19E-01,5.16E-01,4.44E-04,5.00E-01,5.00E-01,5.08E-01,5.06E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,1.43E-03,5.01E-01,5.01E-01,6.41E-03,3.81E-04,5.01E-01,3.30E-05,5.01E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.02E-01,1.40E-03,1.56E-03,1.48E-03,1.52E-03,1.45E-03,5.14E-01,5.04E-01,1.11E-02,1.57E-03,1.33E-03,1.33E-03,1.35E-03,5.01E-01,5.01E-01,5.02E-01,7.61E-05,1.17E-03,5.02E-01,6.35E-05,9.98E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,4.44E-04,5.01E-01,5.02E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,5.01E-01,5.01E-01,9.33E-04,5.02E-01,5.05E-01,5.01E-01,5.04E-01,1.11E-02,5.47E-03,5.01E-01,5.01E-01,5.01E-01,5.02E-01,1.27E-03,0.00E+00,5.01E-01,5.02E-01,5.01E-01,5.02E-01,5.05E-01,5.01E-01,1.17E-03,5.01E-01,1.50E-03,7.04E-04,5.01E-01,5.02E-01,4.96E-03,5.20E-04,5.02E-01,5.02E-01,5.02E-01,5.02E-01,5.01E-01,5.25E-01,5.02E-01,5.02E-01,5.02E-01,5.02E-01,5.13E-01,5.72E-01,5.01E-01,5.01E-01,5.27E-01,5.36E-01,5.25E-01,5.01E-01,5.01E-01,5.01E-01,5.04E-01,5.08E-01,5.01E-01,5.16E-01,5.02E-01,5.00E-01
Pecari_tajacu,6.67E-01,6.68E-01,3.35E-01,3.35E-01,3.35E-01,6.68E-01,5.03E-01,6.68E-01,5.18E-01,5.15E-01,3.34E-01,6.67E-01,3.34E-01,3.38E-01,3.36E-01,5.02E-01,1.68E-03,3.35E-01,3.35E-01,3.34E-01,6.68E-01,3.35E-01,2.54E-03,6.70E-01,3.34E-01,6.68E-01,3.34E-01,6.68E-01,6.68E-01,3.34E-01,3.35E-01,3.35E-01,3.35E-01,1.47E-03,3.35E-01,3.35E-01,6.68E-01,3.35E-01,3.35E-01,6.68E-01,5.13E-01,3.36E-01,3.40E-01,3.35E-01,6.68E-01,6.68E-01,6.68E-01,3.34E-01,3.34E-01,2.67E-03,3.34E-01,3.35E-01,5.03E-01,3.34E-01,9.98E-01,3.35E-01,3.34E-01,3.35E-01,1.93E-03,3.35E-01,5.02E-01,3.35E-01,3.33E-01,5.02E-01,3.34E-01,3.35E-01,3.35E-01,6.68E-01,5.01E-01,3.33E-01,3.35E-01,1.46E-03,3.35E-01,3.33E-01,3.35E-01,3.36E-01,6.68E-01,3.35E-01,3.40E-01,3.36E-01,3.33E-01,3.34E-01,3.35E-01,5.03E-01,6.68E-01,5.01E-01,0.00E+00,3.35E-01,5.02E-01,3.35E-01,3.36E-01,6.68E-01,6.68E-01,3.35E-01,6.68E-01,6.68E-01,1.33E-03,3.35E-01,3.36E-01,3.34E-01,2.66E-03,5.03E-01,5.03E-01,6.68E-01,5.03E-01,3.49E-01,6.68E-01,6.68E-01,6.68E-01,5.03E-01,8.12E-03,3.81E-01,3.35E-01,3.35E-01,3.51E-01,6.90E-01,3.49E-01,1.73E-03,6.68E-01,6.68E-01,3.35E-01,3.38E-01,5.02E-01,1.00E-02,3.35E-01,3.34E-01
Petrodromus_tetradactylus,6.68E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,5.00E-01,6.68E-01,5.20E-01,5.18E-01,3.35E-01,6.68E-01,3.34E-01,3.39E-01,6.71E-01,5.00E-01,5.01E-01,6.67E-01,6.67E-01,6.68E-01,6.67E-01,6.67E-01,5.00E-01,6.72E-01,3.34E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,3.34E-01,3.34E-01,6.67E-01,6.51E-05,3.34E-01,3.33E-01,3.33E-01,6.67E-01,3.33E-01,3.33E-01,6.67E-01,5.16E-01,6.71E-01,3.42E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.00E-01,3.34E-01,3.34E-01,2.58E-05,3.34E-01,1.00E+00,6.67E-01,6.68E-01,6.67E-01,5.01E-01,6.67E-01,6.30E-04,6.67E-01,3.35E-01,5.00E-01,3.34E-01,1.28E-04,6.67E-01,3.33E-01,5.02E-01,1.87E-03,6.67E-01,3.34E-01,6.67E-01,3.35E-01,3.33E-01,3.38E-01,3.34E-01,6.70E-01,3.42E-01,3.38E-01,6.68E-01,6.68E-01,6.67E-01,5.00E-01,6.67E-01,5.02E-01,3.35E-01,0.00E+00,2.05E-04,6.67E-01,6.71E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,3.38E-01,3.34E-01,5.00E-01,5.00E-01,5.00E-01,3.33E-01,7.13E-05,3.51E-01,6.67E-01,6.67E-01,3.33E-01,5.00E-01,3.43E-01,3.82E-01,3.40E-04,4.51E-04,3.52E-01,6.92E-01,3.51E-01,3.33E-01,6.67E-01,6.67E-01,3.37E-01,3.40E-01,5.00E-01,3.45E-01,6.67E-01,6.67E-01
Phataginus_tricuspis,5.01E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.20E-01,5.18E-01,5.02E-01,5.02E-01,5.02E-01,5.09E-01,5.07E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.08E-01,5.01E-01,5.01E-01,5.01E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,1.07E-04,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.16E-01,5.06E-01,5.12E-01,5.00E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.01E-01,5.00E-01,5.01E-01,5.00E-01,1.79E-04,5.01E-01,1.00E+00,5.00E-01,5.01E-01,5.00E-01,5.01E-01,5.01E-01,4.25E-04,5.00E-01,5.03E-01,5.00E-01,5.01E-01,1.23E-05,5.00E-01,1.59E-05,5.02E-01,2.61E-03,5.00E-01,5.00E-01,5.00E-01,5.02E-01,5.00E-01,5.07E-01,3.17E-04,5.05E-01,5.12E-01,5.07E-01,5.02E-01,5.02E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.02E-01,2.05E-04,0.00E+00,5.00E-01,5.06E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,5.01E-01,5.00E-01,5.00E-01,5.06E-01,5.01E-01,5.00E-01,5.00E-01,5.00E-01,1.66E-04,1.33E-04,5.27E-01,5.00E-01,5.00E-01,2.01E-04,5.00E-01,5.15E-01,5.73E-01,3.06E-04,4.71E-04,5.28E-01,5.37E-01,5.26E-01,5.00E-01,5.00E-01,5.00E-01,5.05E-01,5.10E-01,5.00E-01,5.18E-01,5.00E-01,5.01E-01
Philander_opossum,3.34E-01,3.34E-01,1.28E-04,1.34E-04,6.67E-01,3.33E-01,5.00E-01,3.34E-01,5.20E-01,5.18E-01,6.68E-01,6.68E-01,6.68E-01,6.73E-01,4.70E-03,5.00E-01,9.62E-04,3.34E-01,3.34E-01,9.80E-04,3.33E-01,7.44E-05,1.10E-04,3.39E-01,6.67E-01,3.34E-01,6.68E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.67E-05,6.67E-01,3.34E-01,6.67E-01,6.67E-01,3.33E-01,6.67E-01,6.67E-01,3.33E-01,5.16E-01,3.94E-03,6.75E-01,6.67E-01,3.33E-01,3.33E-01,3.33E-01,6.41E-04,6.41E-04,2.80E-05,6.68E-01,6.67E-01,5.00E-01,6.68E-01,1.00E+00,3.34E-01,3.34E-01,3.34E-01,7.20E-04,3.34E-01,5.01E-01,3.33E-01,6.69E-01,5.00E-01,6.67E-01,6.67E-01,3.89E-06,6.67E-01,5.02E-01,6.69E-01,1.34E-04,3.34E-01,3.34E-01,6.68E-01,6.67E-01,6.71E-01,3.34E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,2.35E-04,5.00E-01,3.34E-01,5.02E-01,3.35E-01,6.67E-01,5.00E-01,0.00E+00,4.09E-03,6.67E-01,3.34E-01,2.63E-04,3.33E-01,3.34E-01,3.34E-01,5.08E-06,6.71E-01,6.67E-01,1.79E-05,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.85E-01,6.67E-01,6.67E-01,3.33E-01,5.00E-01,3.43E-01,7.16E-01,6.67E-01,6.67E-01,6.86E-01,3.58E-01,6.84E-01,3.33E-01,3.34E-01,3.34E-01,6.70E-01,6.73E-01,5.00E-01,3.45E-01,3.33E-01,7.26E-04
Potamochoerus_larvatus,3.36E-01,3.37E-01,3.96E-03,3.96E-03,6.71E-01,3.37E-01,5.06E-01,3.37E-01,5.14E-01,5.12E-01,6.69E-01,6.70E-01,6.70E-01,6.69E-01,6.11E-04,5.06E-01,5.18E-03,3.37E-01,3.37E-01,3.11E-03,3.37E-01,4.02E-03,6.03E-03,3.35E-01,6.70E-01,3.37E-01,6.70E-01,6.70E-01,6.71E-01,6.70E-01,6.70E-01,4.03E-03,6.71E-01,3.37E-01,6.71E-01,6.71E-01,3.37E-01,6.71E-01,6.71E-01,3.37E-01,5.10E-01,1.51E-04,6.71E-01,6.71E-01,3.37E-01,3.37E-01,3.37E-01,3.45E-03,3.45E-03,6.17E-03,6.70E-01,6.71E-01,5.06E-01,6.70E-01,9.96E-01,3.37E-01,3.36E-01,3.37E-01,5.42E-03,3.37E-01,5.06E-01,3.37E-01,6.69E-01,5.06E-01,6.70E-01,6.71E-01,4.10E-03,6.71E-01,5.04E-01,6.69E-01,3.96E-03,3.37E-01,3.37E-01,6.69E-01,6.71E-01,6.67E-01,3.37E-01,3.34E-01,6.71E-01,6.67E-01,3.36E-01,3.36E-01,3.86E-03,5.06E-01,3.37E-01,5.05E-01,3.36E-01,6.71E-01,5.06E-01,4.09E-03,0.00E+00,6.70E-01,3.37E-01,3.83E-03,3.37E-01,3.37E-01,3.37E-01,4.10E-03,6.67E-01,6.70E-01,6.16E-03,5.06E-01,5.06E-01,6.71E-01,5.06E-01,6.80E-01,6.71E-01,6.71E-01,3.37E-01,5.06E-01,3.39E-01,7.12E-01,6.70E-01,6.70E-01,6.82E-01,3.54E-01,6.80E-01,3.37E-01,3.37E-01,3.37E-01,6.67E-01,6.69E-01,5.06E-01,3.41E-01,3.37E-01,3.37E-03
Presbytis_siamensis,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,8.02E-04,6.67E-01,1.95E-02,1.69E-02,6.67E-01,6.68E-04,3.34E-01,3.39E-01,6.71E-01,5.84E-04,5.00E-01,3.33E-01,3.33E-01,6.67E-01,6.67E-01,6.67E-01,5.01E-01,6.71E-01,6.67E-01,3.33E-01,6.67E-01,2.62E-04,3.32E-04,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,1.49E-02,6.70E-01,6.75E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,5.01E-01,6.67E-01,6.67E-01,5.01E-01,6.67E-01,3.33E-01,3.33E-01,3.34E-01,3.33E-01,5.00E-01,3.33E-01,5.00E-01,3.34E-01,3.35E-01,5.71E-04,6.67E-01,6.67E-01,6.67E-01,3.34E-01,9.39E-04,6.68E-01,6.67E-01,6.67E-01,3.34E-01,6.68E-01,3.34E-01,3.37E-01,6.67E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.34E-01,6.67E-01,7.52E-04,6.67E-01,5.01E-01,6.68E-01,6.67E-01,5.01E-01,6.67E-01,6.70E-01,0.00E+00,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.70E-01,6.67E-01,5.01E-01,8.10E-04,8.06E-04,3.34E-01,5.01E-01,3.51E-01,5.37E-04,5.24E-04,6.67E-01,7.74E-04,6.76E-01,3.82E-01,6.67E-01,6.67E-01,3.52E-01,3.58E-01,3.50E-01,6.67E-01,3.34E-01,3.34E-01,3.36E-01,3.39E-01,5.84E-04,6.78E-01,3.34E-01,6.67E-01
Prionailurus_bengalensis,8.21E-04,2.59E-04,3.33E-01,3.33E-01,3.33E-01,1.48E-04,5.00E-01,5.88E-04,5.20E-01,5.17E-01,3.34E-01,6.68E-01,6.68E-01,6.73E-01,3.38E-01,5.00E-01,5.01E-01,6.67E-01,6.67E-01,3.34E-01,1.78E-04,3.34E-01,5.00E-01,5.05E-03,3.34E-01,3.34E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,3.33E-01,2.61E-04,3.34E-01,3.34E-01,1.90E-04,5.15E-01,3.37E-01,3.42E-01,3.34E-01,1.10E-04,1.10E-04,1.22E-04,3.34E-01,3.34E-01,5.00E-01,3.34E-01,3.33E-01,5.00E-01,3.34E-01,1.00E+00,6.67E-01,6.67E-01,6.67E-01,5.00E-01,6.67E-01,5.00E-01,6.67E-01,6.68E-01,5.00E-01,3.34E-01,6.67E-01,3.34E-01,6.67E-01,5.01E-01,6.68E-01,3.33E-01,6.67E-01,6.67E-01,3.35E-01,6.67E-01,6.71E-01,3.33E-01,6.70E-01,3.42E-01,3.38E-01,6.68E-01,6.68E-01,3.33E-01,5.00E-01,7.12E-05,1.17E-03,6.68E-01,6.67E-01,5.00E-01,3.34E-01,3.37E-01,6.67E-01,0.00E+00,3.33E-01,2.20E-04,3.09E-04,6.67E-01,3.34E-01,3.37E-01,3.34E-01,5.00E-01,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.84E-01,6.67E-01,6.67E-01,3.34E-01,5.00E-01,6.76E-01,7.15E-01,6.67E-01,6.67E-01,6.85E-01,3.58E-01,6.84E-01,6.67E-01,3.33E-01,3.33E-01,6.70E-01,6.73E-01,5.00E-01,6.78E-01,6.67E-01,3.34E-01
Prionailurus_planiceps,3.34E-01,3.34E-01,1.35E-04,1.30E-04,6.67E-01,3.34E-01,5.00E-01,3.34E-01,5.20E-01,5.17E-01,6.68E-01,6.68E-01,6.68E-01,6.73E-01,4.44E-03,5.00E-01,5.67E-04,3.33E-01,3.33E-01,7.16E-04,3.34E-01,1.89E-04,2.85E-04,3.38E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,6.67E-01,2.07E-04,6.67E-01,3.33E-01,6.67E-01,6.67E-01,3.34E-01,6.67E-01,6.67E-01,3.34E-01,5.15E-01,3.68E-03,6.75E-01,6.67E-01,3.33E-01,3.33E-01,3.33E-01,3.78E-04,3.78E-04,4.23E-04,6.67E-01,6.67E-01,5.00E-01,6.67E-01,1.00E+00,3.33E-01,3.34E-01,3.33E-01,3.25E-04,3.34E-01,5.00E-01,3.34E-01,6.68E-01,5.00E-01,6.67E-01,6.67E-01,2.67E-04,6.67E-01,5.01E-01,6.68E-01,1.30E-04,3.33E-01,3.33E-01,6.68E-01,6.67E-01,6.71E-01,3.33E-01,3.37E-01,6.75E-01,6.71E-01,3.35E-01,3.35E-01,2.82E-05,5.00E-01,3.33E-01,5.01E-01,3.35E-01,6.67E-01,5.00E-01,2.63E-04,3.83E-03,6.67E-01,3.33E-01,0.00E+00,3.34E-01,3.34E-01,3.34E-01,2.68E-04,6.71E-01,6.67E-01,4.13E-04,5.00E-01,5.00E-01,6.67E-01,5.00E-01,6.84E-01,6.67E-01,6.67E-01,3.34E-01,5.00E-01,3.43E-01,7.15E-01,6.67E-01,6.67E-01,6.85E-01,3.58E-01,6.84E-01,3.34E-01,3.33E-01,3.33E-01,6.70E-01,6.73E-01,5.00E-01,3.45E-01,3.34E-01,4.63E-04
